state,fips,stname,year,Month,Total_Victims_Killed,Total_Victims_Wounded,Total_Number_Victims,Number_of_Incidents,Treated,total_donation_amount,total_donation_count,republican_donation_amount,republican_donation_count,democrat_donation_amount,democrat_donation_count,rep_minus_dem_amount,rep_minus_dem_count,median_income,white_pct,black_pct,asian_pct,other_race_pct,unemployed_pct,some_college_pct,bachelors_pct,State,Mean_HFR,total_donation_amount_GVP,total_donation_count_GVP
CA,6,California,2008,10,0,0,0,1,1,0,0,0,0,0,0,0,0,61021,0.6247,0.0615,0.1238,0.1422,0.075,0.5939,0.2959,California,0.197271015974036,0,0
CA,6,California,2008,11,1,1,2,4,1,0,0,0,0,0,0,0,0,61021,0.6247,0.0615,0.1238,0.1422,0.075,0.5939,0.2959,California,0.197271015974036,0,0
CA,6,California,2008,12,1,1,2,1,1,0,0,0,0,0,0,0,0,61021,0.6247,0.0615,0.1238,0.1422,0.075,0.5939,0.2959,California,0.197271015974036,0,0
CA,6,California,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58931,0.6265,0.0608,0.125,0.1379,0.1125,0.5968,0.299,California,0.195661090099014,0,0
CA,6,California,2009,2,0,0,0,1,1,0,0,0,0,0,0,0,0,58931,0.6265,0.0608,0.125,0.1379,0.1125,0.5968,0.299,California,0.195661090099014,0,0
CA,6,California,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,58931,0.6265,0.0608,0.125,0.1379,0.1125,0.5968,0.299,California,0.195661090099014,0,0
CA,6,California,2009,4,0,1,1,1,1,0,0,0,0,0,0,0,0,58931,0.6265,0.0608,0.125,0.1379,0.1125,0.5968,0.299,California,0.195661090099014,0,0
CA,6,California,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,58931,0.6265,0.0608,0.125,0.1379,0.1125,0.5968,0.299,California,0.195661090099014,0,0
CA,6,California,2009,6,0,3,3,1,1,0,0,0,0,0,0,0,0,58931,0.6265,0.0608,0.125,0.1379,0.1125,0.5968,0.299,California,0.195661090099014,0,0
CA,6,California,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,58931,0.6265,0.0608,0.125,0.1379,0.1125,0.5968,0.299,California,0.195661090099014,0,0
CA,6,California,2009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,58931,0.6265,0.0608,0.125,0.1379,0.1125,0.5968,0.299,California,0.195661090099014,0,0
CA,6,California,2009,9,0,0,0,0,0,0,0,0,0,0,0,0,0,58931,0.6265,0.0608,0.125,0.1379,0.1125,0.5968,0.299,California,0.195661090099014,0,0
CA,6,California,2009,10,1,2,3,1,1,0,0,0,0,0,0,0,0,58931,0.6265,0.0608,0.125,0.1379,0.1125,0.5968,0.299,California,0.195661090099014,0,0
CA,6,California,2009,11,0,0,0,0,0,0,0,0,0,0,0,0,0,58931,0.6265,0.0608,0.125,0.1379,0.1125,0.5968,0.299,California,0.195661090099014,0,0
CA,6,California,2009,12,0,0,0,0,0,0,0,0,0,0,0,0,0,58931,0.6265,0.0608,0.125,0.1379,0.1125,0.5968,0.299,California,0.195661090099014,0,0
CA,6,California,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57708,0.6245,0.0601,0.1312,0.1308,0.8543,0.058,0.1913,California,0.19383001644842,0,0
CA,6,California,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,57708,0.6245,0.0601,0.1312,0.1308,0.8543,0.058,0.1913,California,0.19383001644842,0,0
CA,6,California,2010,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57708,0.6245,0.0601,0.1312,0.1308,0.8543,0.058,0.1913,California,0.19383001644842,0,0
CA,6,California,2010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,57708,0.6245,0.0601,0.1312,0.1308,0.8543,0.058,0.1913,California,0.19383001644842,0,0
CA,6,California,2010,5,0,1,1,1,1,0,0,0,0,0,0,0,0,57708,0.6245,0.0601,0.1312,0.1308,0.8543,0.058,0.1913,California,0.19383001644842,0,0
CA,6,California,2010,6,0,0,0,0,0,0,0,0,0,0,0,0,0,57708,0.6245,0.0601,0.1312,0.1308,0.8543,0.058,0.1913,California,0.19383001644842,0,0
CA,6,California,2010,7,0,0,0,0,0,0,0,0,0,0,0,0,0,57708,0.6245,0.0601,0.1312,0.1308,0.8543,0.058,0.1913,California,0.19383001644842,0,0
CA,6,California,2010,8,0,0,0,0,0,0,0,0,0,0,0,0,0,57708,0.6245,0.0601,0.1312,0.1308,0.8543,0.058,0.1913,California,0.19383001644842,0,0
CA,6,California,2010,9,0,0,0,0,0,0,0,0,0,0,0,0,0,57708,0.6245,0.0601,0.1312,0.1308,0.8543,0.058,0.1913,California,0.19383001644842,0,0
CA,6,California,2010,10,1,2,3,2,1,1000,1,1000,1,0,0,1000,1,57708,0.6245,0.0601,0.1312,0.1308,0.8543,0.058,0.1913,California,0.19383001644842,0,0
CA,6,California,2010,11,0,0,0,0,0,0,0,0,0,0,0,0,0,57708,0.6245,0.0601,0.1312,0.1308,0.8543,0.058,0.1913,California,0.19383001644842,0,0
CA,6,California,2010,12,0,0,0,0,0,0,0,0,0,0,0,0,0,57708,0.6245,0.0601,0.1312,0.1308,0.8543,0.058,0.1913,California,0.19383001644842,0,0
CA,6,California,2011,1,0,2,2,1,1,0,0,0,0,0,0,0,0,57287,0.6287,0.0598,0.1319,0.1257,0.1225,0.0572,0.1922,California,0.192911246556436,0,0
CA,6,California,2011,2,1,0,1,1,1,0,0,0,0,0,0,0,0,57287,0.6287,0.0598,0.1319,0.1257,0.1225,0.0572,0.1922,California,0.192911246556436,0,0
CA,6,California,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57287,0.6287,0.0598,0.1319,0.1257,0.1225,0.0572,0.1922,California,0.192911246556436,0,0
CA,6,California,2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,57287,0.6287,0.0598,0.1319,0.1257,0.1225,0.0572,0.1922,California,0.192911246556436,0,0
CA,6,California,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,57287,0.6287,0.0598,0.1319,0.1257,0.1225,0.0572,0.1922,California,0.192911246556436,0,0
CA,6,California,2011,6,0,0,0,0,0,0,0,0,0,0,0,0,0,57287,0.6287,0.0598,0.1319,0.1257,0.1225,0.0572,0.1922,California,0.192911246556436,0,0
CA,6,California,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,57287,0.6287,0.0598,0.1319,0.1257,0.1225,0.0572,0.1922,California,0.192911246556436,0,0
CA,6,California,2011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,57287,0.6287,0.0598,0.1319,0.1257,0.1225,0.0572,0.1922,California,0.192911246556436,0,0
CA,6,California,2011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,57287,0.6287,0.0598,0.1319,0.1257,0.1225,0.0572,0.1922,California,0.192911246556436,0,0
CA,6,California,2011,10,0,0,0,0,0,0,0,0,0,0,0,0,0,57287,0.6287,0.0598,0.1319,0.1257,0.1225,0.0572,0.1922,California,0.192911246556436,0,0
CA,6,California,2011,11,0,0,0,0,0,5000,1,5000,1,0,0,5000,1,57287,0.6287,0.0598,0.1319,0.1257,0.1225,0.0572,0.1922,California,0.192911246556436,0,0
CA,6,California,2011,12,0,0,0,0,0,0,0,0,0,0,0,0,0,57287,0.6287,0.0598,0.1319,0.1257,0.1225,0.0572,0.1922,California,0.192911246556436,0,0
CA,6,California,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58328,0.6211,0.0595,0.1346,0.1291,0.1128,0.0569,0.1963,California,0.192894784954487,0,0
CA,6,California,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58328,0.6211,0.0595,0.1346,0.1291,0.1128,0.0569,0.1963,California,0.192894784954487,0,0
CA,6,California,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,58328,0.6211,0.0595,0.1346,0.1291,0.1128,0.0569,0.1963,California,0.192894784954487,0,0
CA,6,California,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,58328,0.6211,0.0595,0.1346,0.1291,0.1128,0.0569,0.1963,California,0.192894784954487,0,0
CA,6,California,2012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,58328,0.6211,0.0595,0.1346,0.1291,0.1128,0.0569,0.1963,California,0.192894784954487,0,0
CA,6,California,2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,58328,0.6211,0.0595,0.1346,0.1291,0.1128,0.0569,0.1963,California,0.192894784954487,0,0
CA,6,California,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,58328,0.6211,0.0595,0.1346,0.1291,0.1128,0.0569,0.1963,California,0.192894784954487,0,0
CA,6,California,2012,8,0,0,0,0,0,0,0,0,0,0,0,0,0,58328,0.6211,0.0595,0.1346,0.1291,0.1128,0.0569,0.1963,California,0.192894784954487,0,0
CA,6,California,2012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,58328,0.6211,0.0595,0.1346,0.1291,0.1128,0.0569,0.1963,California,0.192894784954487,0,0
CA,6,California,2012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,58328,0.6211,0.0595,0.1346,0.1291,0.1128,0.0569,0.1963,California,0.192894784954487,0,0
CA,6,California,2012,11,0,0,0,0,0,0,0,0,0,0,0,0,0,58328,0.6211,0.0595,0.1346,0.1291,0.1128,0.0569,0.1963,California,0.192894784954487,0,0
CA,6,California,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,58328,0.6211,0.0595,0.1346,0.1291,0.1128,0.0569,0.1963,California,0.192894784954487,0,0
CA,6,California,2013,1,0,2,2,1,1,0,0,0,0,0,0,0,0,60190,0.6193,0.0592,0.1359,0.1294,0.0998,0.058,0.1951,California,0.192630623639325,0,0
CA,6,California,2013,2,1,0,1,1,1,0,0,0,0,0,0,0,0,60190,0.6193,0.0592,0.1359,0.1294,0.0998,0.058,0.1951,California,0.192630623639325,0,0
CA,6,California,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,60190,0.6193,0.0592,0.1359,0.1294,0.0998,0.058,0.1951,California,0.192630623639325,0,0
CA,6,California,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,60190,0.6193,0.0592,0.1359,0.1294,0.0998,0.058,0.1951,California,0.192630623639325,0,0
CA,6,California,2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,60190,0.6193,0.0592,0.1359,0.1294,0.0998,0.058,0.1951,California,0.192630623639325,0,0
CA,6,California,2013,6,0,0,0,0,0,0,0,0,0,0,0,0,0,60190,0.6193,0.0592,0.1359,0.1294,0.0998,0.058,0.1951,California,0.192630623639325,0,0
CA,6,California,2013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,60190,0.6193,0.0592,0.1359,0.1294,0.0998,0.058,0.1951,California,0.192630623639325,0,0
CA,6,California,2013,8,0,0,0,0,0,0,0,0,0,0,0,0,0,60190,0.6193,0.0592,0.1359,0.1294,0.0998,0.058,0.1951,California,0.192630623639325,0,0
CA,6,California,2013,9,0,0,0,0,0,0,0,0,0,0,0,0,0,60190,0.6193,0.0592,0.1359,0.1294,0.0998,0.058,0.1951,California,0.192630623639325,0,0
CA,6,California,2013,10,0,3,3,1,1,0,0,0,0,0,0,0,0,60190,0.6193,0.0592,0.1359,0.1294,0.0998,0.058,0.1951,California,0.192630623639325,0,0
CA,6,California,2013,11,0,0,0,0,0,0,0,0,0,0,0,0,0,60190,0.6193,0.0592,0.1359,0.1294,0.0998,0.058,0.1951,California,0.192630623639325,0,0
CA,6,California,2013,12,0,1,1,1,1,0,0,0,0,0,0,0,0,60190,0.6193,0.0592,0.1359,0.1294,0.0998,0.058,0.1951,California,0.192630623639325,0,0
CA,6,California,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61933,0.6137,0.0582,0.1391,0.1318,0.0844,0.057,0.1996,California,0.187691602048334,0,0
CA,6,California,2014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61933,0.6137,0.0582,0.1391,0.1318,0.0844,0.057,0.1996,California,0.187691602048334,0,0
CA,6,California,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,61933,0.6137,0.0582,0.1391,0.1318,0.0844,0.057,0.1996,California,0.187691602048334,0,0
CA,6,California,2014,4,0,0,0,0,0,0,0,0,0,0,0,0,0,61933,0.6137,0.0582,0.1391,0.1318,0.0844,0.057,0.1996,California,0.187691602048334,0,0
CA,6,California,2014,5,0,1,1,1,1,0,0,0,0,0,0,0,0,61933,0.6137,0.0582,0.1391,0.1318,0.0844,0.057,0.1996,California,0.187691602048334,0,0
CA,6,California,2014,6,0,0,0,0,0,0,0,0,0,0,0,0,0,61933,0.6137,0.0582,0.1391,0.1318,0.0844,0.057,0.1996,California,0.187691602048334,0,0
CA,6,California,2014,7,0,0,0,0,0,0,0,0,0,0,0,0,0,61933,0.6137,0.0582,0.1391,0.1318,0.0844,0.057,0.1996,California,0.187691602048334,0,0
CA,6,California,2014,8,0,0,0,0,0,0,0,0,0,0,0,0,0,61933,0.6137,0.0582,0.1391,0.1318,0.0844,0.057,0.1996,California,0.187691602048334,0,0
CA,6,California,2014,9,0,0,0,0,0,0,0,0,0,0,0,0,0,61933,0.6137,0.0582,0.1391,0.1318,0.0844,0.057,0.1996,California,0.187691602048334,0,0
CA,6,California,2014,10,0,0,0,0,0,0,0,0,0,0,0,0,0,61933,0.6137,0.0582,0.1391,0.1318,0.0844,0.057,0.1996,California,0.187691602048334,0,0
CA,6,California,2014,11,0,0,0,0,0,0,0,0,0,0,0,0,0,61933,0.6137,0.0582,0.1391,0.1318,0.0844,0.057,0.1996,California,0.187691602048334,0,0
CA,6,California,2014,12,0,0,0,0,0,0,0,0,0,0,0,0,0,61933,0.6137,0.0582,0.1391,0.1318,0.0844,0.057,0.1996,California,0.187691602048334,0,0
CA,6,California,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64500,0.6086,0.0582,0.1418,0.1354,0.0724,0.0568,0.2026,California,0.186817882212823,0,0
CA,6,California,2015,2,1,0,1,1,1,0,0,0,0,0,0,0,0,64500,0.6086,0.0582,0.1418,0.1354,0.0724,0.0568,0.2026,California,0.186817882212823,0,0
CA,6,California,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,64500,0.6086,0.0582,0.1418,0.1354,0.0724,0.0568,0.2026,California,0.186817882212823,0,0
CA,6,California,2015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,64500,0.6086,0.0582,0.1418,0.1354,0.0724,0.0568,0.2026,California,0.186817882212823,0,0
CA,6,California,2015,5,0,0,0,0,0,0,0,0,0,0,0,0,0,64500,0.6086,0.0582,0.1418,0.1354,0.0724,0.0568,0.2026,California,0.186817882212823,0,0
CA,6,California,2015,6,0,0,0,0,0,0,0,0,0,0,0,0,0,64500,0.6086,0.0582,0.1418,0.1354,0.0724,0.0568,0.2026,California,0.186817882212823,0,0
CA,6,California,2015,7,0,0,0,0,0,0,0,0,0,0,0,0,0,64500,0.6086,0.0582,0.1418,0.1354,0.0724,0.0568,0.2026,California,0.186817882212823,0,0
CA,6,California,2015,8,0,0,0,0,0,0,0,0,0,0,0,0,0,64500,0.6086,0.0582,0.1418,0.1354,0.0724,0.0568,0.2026,California,0.186817882212823,0,0
CA,6,California,2015,9,0,0,0,0,0,0,0,0,0,0,0,0,0,64500,0.6086,0.0582,0.1418,0.1354,0.0724,0.0568,0.2026,California,0.186817882212823,0,0
CA,6,California,2015,10,0,0,0,0,0,0,0,0,0,0,0,0,0,64500,0.6086,0.0582,0.1418,0.1354,0.0724,0.0568,0.2026,California,0.186817882212823,0,0
CA,6,California,2015,11,0,0,0,0,0,0,0,0,0,0,0,0,0,64500,0.6086,0.0582,0.1418,0.1354,0.0724,0.0568,0.2026,California,0.186817882212823,0,0
CA,6,California,2015,12,0,0,0,0,0,0,0,0,0,0,0,0,0,64500,0.6086,0.0582,0.1418,0.1354,0.0724,0.0568,0.2026,California,0.186817882212823,0,0
CA,6,California,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67739,0.5967,0.0577,0.1427,0.1437,0.0647,0.0568,0.2063,California,0.186741381532462,0,0
CA,6,California,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,67739,0.5967,0.0577,0.1427,0.1437,0.0647,0.0568,0.2063,California,0.186741381532462,0,0
CA,6,California,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,67739,0.5967,0.0577,0.1427,0.1437,0.0647,0.0568,0.2063,California,0.186741381532462,0,0
CA,6,California,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,67739,0.5967,0.0577,0.1427,0.1437,0.0647,0.0568,0.2063,California,0.186741381532462,0,0
CA,6,California,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,67739,0.5967,0.0577,0.1427,0.1437,0.0647,0.0568,0.2063,California,0.186741381532462,0,0
CA,6,California,2016,6,0,1,1,1,1,0,0,0,0,0,0,0,0,67739,0.5967,0.0577,0.1427,0.1437,0.0647,0.0568,0.2063,California,0.186741381532462,0,0
CA,6,California,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,67739,0.5967,0.0577,0.1427,0.1437,0.0647,0.0568,0.2063,California,0.186741381532462,0,0
CA,6,California,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,67739,0.5967,0.0577,0.1427,0.1437,0.0647,0.0568,0.2063,California,0.186741381532462,0,0
CA,6,California,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,67739,0.5967,0.0577,0.1427,0.1437,0.0647,0.0568,0.2063,California,0.186741381532462,0,0
CA,6,California,2016,10,0,4,4,1,1,0,0,0,0,0,0,0,0,67739,0.5967,0.0577,0.1427,0.1437,0.0647,0.0568,0.2063,California,0.186741381532462,0,0
CA,6,California,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,67739,0.5967,0.0577,0.1427,0.1437,0.0647,0.0568,0.2063,California,0.186741381532462,0,0
CA,6,California,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,67739,0.5967,0.0577,0.1427,0.1437,0.0647,0.0568,0.2063,California,0.186741381532462,0,0
CA,6,California,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71805,0.5863,0.0575,0.1458,0.1495,0.0587,0.0558,0.2105,California,0.192327740546037,0,0
CA,6,California,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,71805,0.5863,0.0575,0.1458,0.1495,0.0587,0.0558,0.2105,California,0.192327740546037,0,0
CA,6,California,2017,3,0,1,1,1,1,0,0,0,0,0,0,0,0,71805,0.5863,0.0575,0.1458,0.1495,0.0587,0.0558,0.2105,California,0.192327740546037,0,0
CA,6,California,2017,4,2,1,3,1,1,0,0,0,0,0,0,0,0,71805,0.5863,0.0575,0.1458,0.1495,0.0587,0.0558,0.2105,California,0.192327740546037,0,0
CA,6,California,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,71805,0.5863,0.0575,0.1458,0.1495,0.0587,0.0558,0.2105,California,0.192327740546037,0,0
CA,6,California,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,71805,0.5863,0.0575,0.1458,0.1495,0.0587,0.0558,0.2105,California,0.192327740546037,0,0
CA,6,California,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,71805,0.5863,0.0575,0.1458,0.1495,0.0587,0.0558,0.2105,California,0.192327740546037,0,0
CA,6,California,2017,8,0,0,0,1,1,0,0,0,0,0,0,0,0,71805,0.5863,0.0575,0.1458,0.1495,0.0587,0.0558,0.2105,California,0.192327740546037,0,0
CA,6,California,2017,9,0,5,5,1,1,0,0,0,0,0,0,0,0,71805,0.5863,0.0575,0.1458,0.1495,0.0587,0.0558,0.2105,California,0.192327740546037,0,0
CA,6,California,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,71805,0.5863,0.0575,0.1458,0.1495,0.0587,0.0558,0.2105,California,0.192327740546037,0,0
CA,6,California,2017,11,0,18,18,2,1,2000,1,2000,1,0,0,2000,1,71805,0.5863,0.0575,0.1458,0.1495,0.0587,0.0558,0.2105,California,0.192327740546037,0,0
CA,6,California,2017,12,0,1,1,1,1,0,0,0,0,0,0,0,0,71805,0.5863,0.0575,0.1458,0.1495,0.0587,0.0558,0.2105,California,0.192327740546037,0,0
CA,6,California,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75277,0.595,0.0577,0.1472,0.1379,0.055,0.0559,0.2127,California,0.191367334066272,0,0
CA,6,California,2018,2,0,2,2,1,1,14433,1,14433,1,0,0,14433,1,75277,0.595,0.0577,0.1472,0.1379,0.055,0.0559,0.2127,California,0.191367334066272,0,0
CA,6,California,2018,3,0,1,1,1,1,0,0,0,0,0,0,0,0,75277,0.595,0.0577,0.1472,0.1379,0.055,0.0559,0.2127,California,0.191367334066272,0,0
CA,6,California,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,75277,0.595,0.0577,0.1472,0.1379,0.055,0.0559,0.2127,California,0.191367334066272,0,0
CA,6,California,2018,5,0,1,1,1,1,0,0,0,0,0,0,0,0,75277,0.595,0.0577,0.1472,0.1379,0.055,0.0559,0.2127,California,0.191367334066272,0,0
CA,6,California,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,75277,0.595,0.0577,0.1472,0.1379,0.055,0.0559,0.2127,California,0.191367334066272,0,0
CA,6,California,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,75277,0.595,0.0577,0.1472,0.1379,0.055,0.0559,0.2127,California,0.191367334066272,0,0
CA,6,California,2018,8,0,0,0,1,1,0,0,0,0,0,0,0,0,75277,0.595,0.0577,0.1472,0.1379,0.055,0.0559,0.2127,California,0.191367334066272,0,0
CA,6,California,2018,9,0,2,2,3,1,0,0,0,0,0,0,0,0,75277,0.595,0.0577,0.1472,0.1379,0.055,0.0559,0.2127,California,0.191367334066272,0,0
CA,6,California,2018,10,0,0,0,0,0,1000,1,1000,1,0,0,1000,1,75277,0.595,0.0577,0.1472,0.1379,0.055,0.0559,0.2127,California,0.191367334066272,0,0
CA,6,California,2018,11,0,1,1,1,1,0,0,0,0,0,0,0,0,75277,0.595,0.0577,0.1472,0.1379,0.055,0.0559,0.2127,California,0.191367334066272,2500,1
CA,6,California,2018,12,0,0,0,0,0,0,0,0,0,0,0,0,0,75277,0.595,0.0577,0.1472,0.1379,0.055,0.0559,0.2127,California,0.191367334066272,0,0
CA,6,California,2019,1,1,0,1,1,1,0,0,0,0,0,0,0,0,80440,0.5944,0.0578,0.1484,0.1373,0.0503,0.0566,0.2186,California,0.191367334066272,0,0
CA,6,California,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80440,0.5944,0.0578,0.1484,0.1373,0.0503,0.0566,0.2186,California,0.191367334066272,0,0
CA,6,California,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,80440,0.5944,0.0578,0.1484,0.1373,0.0503,0.0566,0.2186,California,0.191367334066272,0,0
CA,6,California,2019,4,0,0,0,1,1,0,0,0,0,0,0,0,0,80440,0.5944,0.0578,0.1484,0.1373,0.0503,0.0566,0.2186,California,0.191367334066272,0,0
CA,6,California,2019,5,0,0,0,0,0,0,0,0,0,0,0,0,0,80440,0.5944,0.0578,0.1484,0.1373,0.0503,0.0566,0.2186,California,0.191367334066272,0,0
CA,6,California,2019,6,0,0,0,0,0,0,0,0,0,0,0,0,0,80440,0.5944,0.0578,0.1484,0.1373,0.0503,0.0566,0.2186,California,0.191367334066272,0,0
CA,6,California,2019,7,0,0,0,1,1,0,0,0,0,0,0,0,0,80440,0.5944,0.0578,0.1484,0.1373,0.0503,0.0566,0.2186,California,0.191367334066272,0,0
CA,6,California,2019,8,0,1,1,1,1,0,0,0,0,0,0,0,0,80440,0.5944,0.0578,0.1484,0.1373,0.0503,0.0566,0.2186,California,0.191367334066272,0,0
CA,6,California,2019,9,0,3,3,1,1,0,0,0,0,0,0,0,0,80440,0.5944,0.0578,0.1484,0.1373,0.0503,0.0566,0.2186,California,0.191367334066272,0,0
CA,6,California,2019,10,0,1,1,1,1,0,0,0,0,0,0,0,0,80440,0.5944,0.0578,0.1484,0.1373,0.0503,0.0566,0.2186,California,0.191367334066272,0,0
CA,6,California,2019,11,5,3,8,4,1,0,0,0,0,0,0,0,0,80440,0.5944,0.0578,0.1484,0.1373,0.0503,0.0566,0.2186,California,0.191367334066272,0,0
CA,6,California,2019,12,0,0,0,0,0,0,0,0,0,0,0,0,0,80440,0.5944,0.0578,0.1484,0.1373,0.0503,0.0566,0.2186,California,0.191367334066272,0,0
CA,6,California,2020,1,1,1,2,2,1,0,0,0,0,0,0,0,0,78672,0.5605,0.0572,0.1483,0.1429,0.0614,0.0584,0.2162,California,0.191367334066272,0,0
CA,6,California,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,78672,0.5605,0.0572,0.1483,0.1429,0.0614,0.0584,0.2162,California,0.191367334066272,0,0
CA,6,California,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,78672,0.5605,0.0572,0.1483,0.1429,0.0614,0.0584,0.2162,California,0.191367334066272,0,0
CA,6,California,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,78672,0.5605,0.0572,0.1483,0.1429,0.0614,0.0584,0.2162,California,0.191367334066272,0,0
CA,6,California,2020,5,3,0,3,1,1,0,0,0,0,0,0,0,0,78672,0.5605,0.0572,0.1483,0.1429,0.0614,0.0584,0.2162,California,0.191367334066272,0,0
CA,6,California,2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,78672,0.5605,0.0572,0.1483,0.1429,0.0614,0.0584,0.2162,California,0.191367334066272,0,0
CA,6,California,2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,78672,0.5605,0.0572,0.1483,0.1429,0.0614,0.0584,0.2162,California,0.191367334066272,0,0
CA,6,California,2020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,78672,0.5605,0.0572,0.1483,0.1429,0.0614,0.0584,0.2162,California,0.191367334066272,0,0
CA,6,California,2020,9,1,2,3,5,1,0,0,0,0,0,0,0,0,78672,0.5605,0.0572,0.1483,0.1429,0.0614,0.0584,0.2162,California,0.191367334066272,0,0
CA,6,California,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,78672,0.5605,0.0572,0.1483,0.1429,0.0614,0.0584,0.2162,California,0.191367334066272,0,0
CA,6,California,2020,11,0,1,1,2,1,0,0,0,0,0,0,0,0,78672,0.5605,0.0572,0.1483,0.1429,0.0614,0.0584,0.2162,California,0.191367334066272,0,0
CA,6,California,2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,78672,0.5605,0.0572,0.1483,0.1429,0.0614,0.0584,0.2162,California,0.191367334066272,0,0
CA,6,California,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84907,0.3936,0.0551,0.1521,0.1917,0.0826,0.0608,0.2214,California,0.191367334066272,0,0
CA,6,California,2021,2,0,1,1,1,1,0,0,0,0,0,0,0,0,84907,0.3936,0.0551,0.1521,0.1917,0.0826,0.0608,0.2214,California,0.191367334066272,0,0
CA,6,California,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,84907,0.3936,0.0551,0.1521,0.1917,0.0826,0.0608,0.2214,California,0.191367334066272,0,0
CA,6,California,2021,4,0,1,1,2,1,0,0,0,0,0,0,0,0,84907,0.3936,0.0551,0.1521,0.1917,0.0826,0.0608,0.2214,California,0.191367334066272,0,0
CA,6,California,2021,5,1,0,1,2,1,0,0,0,0,0,0,0,0,84907,0.3936,0.0551,0.1521,0.1917,0.0826,0.0608,0.2214,California,0.191367334066272,0,0
CA,6,California,2021,6,0,2,2,2,1,0,0,0,0,0,0,0,0,84907,0.3936,0.0551,0.1521,0.1917,0.0826,0.0608,0.2214,California,0.191367334066272,0,0
