State,fips,stname,year,Month,Total_Victims_Killed,Total_Victims_Wounded,Total_Number_Victims,Number_of_Incidents,Treated,total_state_contributions,total_state_donations,senate_seats,median_income,white_pct,black_pct,asian_pct,other_race_pct,unemployed_pct,some_college_pct,bachelors_pct,Mean_HFR,total_state_contributions_GVP,total_state_donations_GVP,senate_seats_GVP
NC,37,North Carolina,2009,4,0,0,0,0,0,0,0,NA,43674,0.7045,0.2102,0.0196,0.034,0.1101,0.5704,0.2654,0.387969182,0,0,NA
NC,37,North Carolina,2009,5,0,0,0,0,0,0,0,NA,43674,0.7045,0.2102,0.0196,0.034,0.1101,0.5704,0.2654,0.387969182,0,0,NA
NC,37,North Carolina,2009,6,0,0,0,0,0,10759,4,NCS1,43674,0.7045,0.2102,0.0196,0.034,0.1101,0.5704,0.2654,0.387969182,0,0,NA
NC,37,North Carolina,2009,7,0,0,0,0,0,0,0,NA,43674,0.7045,0.2102,0.0196,0.034,0.1101,0.5704,0.2654,0.387969182,0,0,NA
NC,37,North Carolina,2009,8,0,0,0,1,1,0,0,NA,43674,0.7045,0.2102,0.0196,0.034,0.1101,0.5704,0.2654,0.387969182,0,0,NA
NC,37,North Carolina,2009,9,0,0,0,0,0,2000,1,NCS2,43674,0.7045,0.2102,0.0196,0.034,0.1101,0.5704,0.2654,0.387969182,0,0,NA
NC,37,North Carolina,2009,10,0,0,0,0,0,0,0,NA,43674,0.7045,0.2102,0.0196,0.034,0.1101,0.5704,0.2654,0.387969182,0,0,NA
NC,37,North Carolina,2009,11,0,0,0,0,0,1000,2,NCS2,43674,0.7045,0.2102,0.0196,0.034,0.1101,0.5704,0.2654,0.387969182,0,0,NA
NC,37,North Carolina,2009,12,0,0,0,0,0,0,0,NA,43674,0.7045,0.2102,0.0196,0.034,0.1101,0.5704,0.2654,0.387969182,0,0,NA
NC,37,North Carolina,2010,1,0,0,0,0,0,0,0,NA,43326,0.6972,0.2144,0.0221,0.0312,0.9322,0.0647,0.1776,0.386534651,0,0,NA
NC,37,North Carolina,2010,2,0,0,0,0,0,0,0,NA,43326,0.6972,0.2144,0.0221,0.0312,0.9322,0.0647,0.1776,0.386534651,0,0,NA
NC,37,North Carolina,2010,3,0,0,0,0,0,0,0,NA,43326,0.6972,0.2144,0.0221,0.0312,0.9322,0.0647,0.1776,0.386534651,0,0,NA
NC,37,North Carolina,2010,4,0,0,0,0,0,2000,1,NCS2,43326,0.6972,0.2144,0.0221,0.0312,0.9322,0.0647,0.1776,0.386534651,0,0,NA
NC,37,North Carolina,2010,5,0,0,0,0,0,0,0,NA,43326,0.6972,0.2144,0.0221,0.0312,0.9322,0.0647,0.1776,0.386534651,0,0,NA
NC,37,North Carolina,2010,6,0,0,0,0,0,2500,1,NCS2,43326,0.6972,0.2144,0.0221,0.0312,0.9322,0.0647,0.1776,0.386534651,0,0,NA
NC,37,North Carolina,2010,7,0,0,0,0,0,0,0,NA,43326,0.6972,0.2144,0.0221,0.0312,0.9322,0.0647,0.1776,0.386534651,0,0,NA
NC,37,North Carolina,2010,8,0,0,0,0,0,2500,1,NCS2,43326,0.6972,0.2144,0.0221,0.0312,0.9322,0.0647,0.1776,0.386534651,0,0,NA
NC,37,North Carolina,2010,9,0,0,0,0,0,62590,6,NCS2,43326,0.6972,0.2144,0.0221,0.0312,0.9322,0.0647,0.1776,0.386534651,0,0,NA
NC,37,North Carolina,2010,10,0,0,0,0,0,73338,13,NCS2,43326,0.6972,0.2144,0.0221,0.0312,0.9322,0.0647,0.1776,0.386534651,0,0,NA
NC,37,North Carolina,2010,11,0,0,0,0,0,0,0,NA,43326,0.6972,0.2144,0.0221,0.0312,0.9322,0.0647,0.1776,0.386534651,0,0,NA
NC,37,North Carolina,2010,12,0,0,0,0,0,17229,3,NCS2,43326,0.6972,0.2144,0.0221,0.0312,0.9322,0.0647,0.1776,0.386534651,0,0,NA
NC,37,North Carolina,2011,1,0,0,0,0,0,0,0,NA,43916,0.7009,0.2166,0.0219,0.0274,0.115,0.064,0.1776,0.387386898,0,0,NA
NC,37,North Carolina,2011,2,0,0,0,0,0,0,0,NA,43916,0.7009,0.2166,0.0219,0.0274,0.115,0.064,0.1776,0.387386898,0,0,NA
NC,37,North Carolina,2011,3,0,0,0,0,0,0,0,NA,43916,0.7009,0.2166,0.0219,0.0274,0.115,0.064,0.1776,0.387386898,0,0,NA
NC,37,North Carolina,2011,4,0,0,0,0,0,0,0,NA,43916,0.7009,0.2166,0.0219,0.0274,0.115,0.064,0.1776,0.387386898,0,0,NA
NC,37,North Carolina,2011,5,0,0,0,0,0,0,0,NA,43916,0.7009,0.2166,0.0219,0.0274,0.115,0.064,0.1776,0.387386898,0,0,NA
NC,37,North Carolina,2011,6,0,0,0,0,0,0,0,NA,43916,0.7009,0.2166,0.0219,0.0274,0.115,0.064,0.1776,0.387386898,0,0,NA
NC,37,North Carolina,2011,7,0,0,0,0,0,0,0,NA,43916,0.7009,0.2166,0.0219,0.0274,0.115,0.064,0.1776,0.387386898,0,0,NA
NC,37,North Carolina,2011,8,0,0,0,0,0,0,0,NA,43916,0.7009,0.2166,0.0219,0.0274,0.115,0.064,0.1776,0.387386898,0,0,NA
NC,37,North Carolina,2011,9,0,1,1,1,1,0,0,NA,43916,0.7009,0.2166,0.0219,0.0274,0.115,0.064,0.1776,0.387386898,0,0,NA
NC,37,North Carolina,2011,10,0,1,1,1,1,0,0,NA,43916,0.7009,0.2166,0.0219,0.0274,0.115,0.064,0.1776,0.387386898,0,0,NA
NC,37,North Carolina,2011,11,0,0,0,0,0,1000,1,NCS1,43916,0.7009,0.2166,0.0219,0.0274,0.115,0.064,0.1776,0.387386898,0,0,NA
NC,37,North Carolina,2011,12,0,0,0,0,0,0,0,NA,43916,0.7009,0.2166,0.0219,0.0274,0.115,0.064,0.1776,0.387386898,0,0,NA
NC,37,North Carolina,2012,1,0,0,0,0,0,0,0,NA,45150,0.6991,0.2161,0.0234,0.0262,0.1061,0.0641,0.1803,0.386461014,0,0,NA
NC,37,North Carolina,2012,2,0,0,0,0,0,0,0,NA,45150,0.6991,0.2161,0.0234,0.0262,0.1061,0.0641,0.1803,0.386461014,0,0,NA
NC,37,North Carolina,2012,3,0,0,0,0,0,0,0,NA,45150,0.6991,0.2161,0.0234,0.0262,0.1061,0.0641,0.1803,0.386461014,0,0,NA
NC,37,North Carolina,2012,4,0,0,0,0,0,0,0,NA,45150,0.6991,0.2161,0.0234,0.0262,0.1061,0.0641,0.1803,0.386461014,0,0,NA
NC,37,North Carolina,2012,5,1,0,1,1,1,0,0,NA,45150,0.6991,0.2161,0.0234,0.0262,0.1061,0.0641,0.1803,0.386461014,0,0,NA
NC,37,North Carolina,2012,6,0,0,0,0,0,0,0,NA,45150,0.6991,0.2161,0.0234,0.0262,0.1061,0.0641,0.1803,0.386461014,0,0,NA
NC,37,North Carolina,2012,7,0,0,0,0,0,0,0,NA,45150,0.6991,0.2161,0.0234,0.0262,0.1061,0.0641,0.1803,0.386461014,0,0,NA
NC,37,North Carolina,2012,8,0,0,0,0,0,0,0,NA,45150,0.6991,0.2161,0.0234,0.0262,0.1061,0.0641,0.1803,0.386461014,0,0,NA
NC,37,North Carolina,2012,9,0,0,0,0,0,0,0,NA,45150,0.6991,0.2161,0.0234,0.0262,0.1061,0.0641,0.1803,0.386461014,0,0,NA
NC,37,North Carolina,2012,10,0,0,0,0,0,0,0,NA,45150,0.6991,0.2161,0.0234,0.0262,0.1061,0.0641,0.1803,0.386461014,0,0,NA
NC,37,North Carolina,2012,11,0,0,0,0,0,0,0,NA,45150,0.6991,0.2161,0.0234,0.0262,0.1061,0.0641,0.1803,0.386461014,0,0,NA
NC,37,North Carolina,2012,12,0,0,0,0,0,0,0,NA,45150,0.6991,0.2161,0.0234,0.0262,0.1061,0.0641,0.1803,0.386461014,0,0,NA
NC,37,North Carolina,2013,1,0,0,0,0,0,0,0,NA,45906,0.6917,0.2154,0.0242,0.0326,0.0948,0.0644,0.1844,0.386311929,0,0,NA
NC,37,North Carolina,2013,2,0,0,0,0,0,0,0,NA,45906,0.6917,0.2154,0.0242,0.0326,0.0948,0.0644,0.1844,0.386311929,0,0,NA
NC,37,North Carolina,2013,3,0,0,0,0,0,0,0,NA,45906,0.6917,0.2154,0.0242,0.0326,0.0948,0.0644,0.1844,0.386311929,0,0,NA
NC,37,North Carolina,2013,4,0,0,0,0,0,0,0,NA,45906,0.6917,0.2154,0.0242,0.0326,0.0948,0.0644,0.1844,0.386311929,0,0,NA
NC,37,North Carolina,2013,5,0,0,0,0,0,0,0,NA,45906,0.6917,0.2154,0.0242,0.0326,0.0948,0.0644,0.1844,0.386311929,0,0,NA
NC,37,North Carolina,2013,6,0,1,1,1,1,4000,1,NCS1,45906,0.6917,0.2154,0.0242,0.0326,0.0948,0.0644,0.1844,0.386311929,0,0,NA
NC,37,North Carolina,2013,7,0,0,0,0,0,0,0,NA,45906,0.6917,0.2154,0.0242,0.0326,0.0948,0.0644,0.1844,0.386311929,0,0,NA
NC,37,North Carolina,2013,8,0,1,1,1,1,0,0,NA,45906,0.6917,0.2154,0.0242,0.0326,0.0948,0.0644,0.1844,0.386311929,0,0,NA
NC,37,North Carolina,2013,9,0,0,0,0,0,0,0,NA,45906,0.6917,0.2154,0.0242,0.0326,0.0948,0.0644,0.1844,0.386311929,0,0,NA
NC,37,North Carolina,2013,10,0,0,0,0,0,0,0,NA,45906,0.6917,0.2154,0.0242,0.0326,0.0948,0.0644,0.1844,0.386311929,0,0,NA
NC,37,North Carolina,2013,11,0,0,0,0,0,0,0,NA,45906,0.6917,0.2154,0.0242,0.0326,0.0948,0.0644,0.1844,0.386311929,0,0,NA
NC,37,North Carolina,2013,12,0,0,0,0,0,0,0,NA,45906,0.6917,0.2154,0.0242,0.0326,0.0948,0.0644,0.1844,0.386311929,0,0,NA
NC,37,North Carolina,2014,1,0,0,0,0,0,0,0,NA,46556,0.6908,0.2167,0.0248,0.0324,0.082,0.0636,0.1861,0.379670198,0,0,NA
NC,37,North Carolina,2014,2,0,1,1,1,1,0,0,NA,46556,0.6908,0.2167,0.0248,0.0324,0.082,0.0636,0.1861,0.379670198,0,0,NA
NC,37,North Carolina,2014,3,0,0,0,0,0,4690,4,NCS1,46556,0.6908,0.2167,0.0248,0.0324,0.082,0.0636,0.1861,0.379670198,0,0,NA
NC,37,North Carolina,2014,4,0,0,0,1,1,82543,8,NCS1,46556,0.6908,0.2167,0.0248,0.0324,0.082,0.0636,0.1861,0.379670198,0,0,NA
NC,37,North Carolina,2014,5,0,0,0,0,0,59104,13,NCS1,46556,0.6908,0.2167,0.0248,0.0324,0.082,0.0636,0.1861,0.379670198,0,0,NA
NC,37,North Carolina,2014,6,0,0,0,0,0,11360,8,NCS1,46556,0.6908,0.2167,0.0248,0.0324,0.082,0.0636,0.1861,0.379670198,0,0,NA
NC,37,North Carolina,2014,7,0,0,0,0,0,16225,12,NCS1,46556,0.6908,0.2167,0.0248,0.0324,0.082,0.0636,0.1861,0.379670198,0,0,NA
NC,37,North Carolina,2014,8,0,0,0,0,0,129260,10,NCS1,46556,0.6908,0.2167,0.0248,0.0324,0.082,0.0636,0.1861,0.379670198,0,0,NA
NC,37,North Carolina,2014,9,0,1,1,1,1,2316033,34,NCS1,46556,0.6908,0.2167,0.0248,0.0324,0.082,0.0636,0.1861,0.379670198,0,0,NA
NC,37,North Carolina,2014,10,0,0,0,0,0,1816861,36,NCS1,46556,0.6908,0.2167,0.0248,0.0324,0.082,0.0636,0.1861,0.379670198,1317470,13,NCS1
NC,37,North Carolina,2014,11,0,0,0,0,0,11347,5,NCS1,46556,0.6908,0.2167,0.0248,0.0324,0.082,0.0636,0.1861,0.379670198,0,0,NA
NC,37,North Carolina,2014,12,0,0,0,0,0,0,0,NA,46556,0.6908,0.2167,0.0248,0.0324,0.082,0.0636,0.1861,0.379670198,0,0,NA
NC,37,North Carolina,2015,1,0,0,0,0,0,0,0,NA,47830,0.6905,0.2163,0.0267,0.0299,0.0677,0.0628,0.1889,0.378638187,0,0,NA
NC,37,North Carolina,2015,2,0,0,0,0,0,1000,1,NCS1,47830,0.6905,0.2163,0.0267,0.0299,0.0677,0.0628,0.1889,0.378638187,0,0,NA
NC,37,North Carolina,2015,3,0,0,0,0,0,4500,2,NCS2,47830,0.6905,0.2163,0.0267,0.0299,0.0677,0.0628,0.1889,0.378638187,0,0,NA
NC,37,North Carolina,2015,4,0,0,0,0,0,0,0,NA,47830,0.6905,0.2163,0.0267,0.0299,0.0677,0.0628,0.1889,0.378638187,0,0,NA
NC,37,North Carolina,2015,5,0,0,0,0,0,1000,1,NCS2,47830,0.6905,0.2163,0.0267,0.0299,0.0677,0.0628,0.1889,0.378638187,0,0,NA
NC,37,North Carolina,2015,6,0,0,0,1,1,0,0,NA,47830,0.6905,0.2163,0.0267,0.0299,0.0677,0.0628,0.1889,0.378638187,0,0,NA
NC,37,North Carolina,2015,7,0,0,0,0,0,267,1,NCS1,47830,0.6905,0.2163,0.0267,0.0299,0.0677,0.0628,0.1889,0.378638187,0,0,NA
NC,37,North Carolina,2015,8,0,0,0,0,0,0,0,NA,47830,0.6905,0.2163,0.0267,0.0299,0.0677,0.0628,0.1889,0.378638187,0,0,NA
NC,37,North Carolina,2015,9,0,1,1,1,1,2000,1,NCS2,47830,0.6905,0.2163,0.0267,0.0299,0.0677,0.0628,0.1889,0.378638187,0,0,NA
NC,37,North Carolina,2015,10,0,0,0,0,0,0,0,NA,47830,0.6905,0.2163,0.0267,0.0299,0.0677,0.0628,0.1889,0.378638187,0,0,NA
NC,37,North Carolina,2015,11,0,0,0,0,0,0,0,NA,47830,0.6905,0.2163,0.0267,0.0299,0.0677,0.0628,0.1889,0.378638187,0,0,NA
NC,37,North Carolina,2015,12,0,0,0,0,0,0,0,NA,47830,0.6905,0.2163,0.0267,0.0299,0.0677,0.0628,0.1889,0.378638187,0,0,NA
NC,37,North Carolina,2016,1,0,0,0,0,0,0,0,NA,50584,0.6888,0.2151,0.0271,0.03,0.0614,0.0639,0.1957,0.380164925,0,0,NA
NC,37,North Carolina,2016,2,0,0,0,0,0,113694,6,NCS2,50584,0.6888,0.2151,0.0271,0.03,0.0614,0.0639,0.1957,0.380164925,0,0,NA
NC,37,North Carolina,2016,3,0,0,0,0,0,8647,6,NCS2,50584,0.6888,0.2151,0.0271,0.03,0.0614,0.0639,0.1957,0.380164925,0,0,NA
NC,37,North Carolina,2016,4,0,0,0,0,0,27222,4,NCS2,50584,0.6888,0.2151,0.0271,0.03,0.0614,0.0639,0.1957,0.380164925,0,0,NA
NC,37,North Carolina,2016,5,0,0,0,0,0,1572,2,NCS2,50584,0.6888,0.2151,0.0271,0.03,0.0614,0.0639,0.1957,0.380164925,0,0,NA
NC,37,North Carolina,2016,6,0,0,0,0,0,2000,1,NCS2,50584,0.6888,0.2151,0.0271,0.03,0.0614,0.0639,0.1957,0.380164925,0,0,NA
NC,37,North Carolina,2016,7,0,0,0,0,0,1400,6,NCS2,50584,0.6888,0.2151,0.0271,0.03,0.0614,0.0639,0.1957,0.380164925,0,0,NA
NC,37,North Carolina,2016,8,0,0,0,0,0,273997,17,NCS2,50584,0.6888,0.2151,0.0271,0.03,0.0614,0.0639,0.1957,0.380164925,0,0,NA
NC,37,North Carolina,2016,9,0,0,0,0,0,2370126,16,NCS2,50584,0.6888,0.2151,0.0271,0.03,0.0614,0.0639,0.1957,0.380164925,0,0,NA
NC,37,North Carolina,2016,10,0,0,0,0,0,3499650,26,NCS2,50584,0.6888,0.2151,0.0271,0.03,0.0614,0.0639,0.1957,0.380164925,4500,1,NCS2
NC,37,North Carolina,2016,11,0,0,0,0,0,17954,7,NCS2,50584,0.6888,0.2151,0.0271,0.03,0.0614,0.0639,0.1957,0.380164925,0,0,NA
NC,37,North Carolina,2016,12,0,0,0,0,0,2000,1,NCS2,50584,0.6888,0.2151,0.0271,0.03,0.0614,0.0639,0.1957,0.380164925,0,0,NA
NC,37,North Carolina,2017,1,0,0,0,0,0,0,2,NCS2,52752,0.6879,0.2148,0.0288,0.0301,0.0519,0.0611,0.2012,0.38797361,0,0,NA
NC,37,North Carolina,2017,2,0,0,0,0,0,0,0,NA,52752,0.6879,0.2148,0.0288,0.0301,0.0519,0.0611,0.2012,0.38797361,0,0,NA
NC,37,North Carolina,2017,3,0,0,0,0,0,0,0,NA,52752,0.6879,0.2148,0.0288,0.0301,0.0519,0.0611,0.2012,0.38797361,0,0,NA
NC,37,North Carolina,2017,4,0,0,0,0,0,0,0,NA,52752,0.6879,0.2148,0.0288,0.0301,0.0519,0.0611,0.2012,0.38797361,0,0,NA
NC,37,North Carolina,2017,5,0,0,0,0,0,2000,1,NCS1,52752,0.6879,0.2148,0.0288,0.0301,0.0519,0.0611,0.2012,0.38797361,0,0,NA
NC,37,North Carolina,2017,6,0,0,0,0,0,0,0,NA,52752,0.6879,0.2148,0.0288,0.0301,0.0519,0.0611,0.2012,0.38797361,0,0,NA
NC,37,North Carolina,2017,7,0,0,0,0,0,0,0,NA,52752,0.6879,0.2148,0.0288,0.0301,0.0519,0.0611,0.2012,0.38797361,0,0,NA
NC,37,North Carolina,2017,8,0,0,0,0,0,0,0,NA,52752,0.6879,0.2148,0.0288,0.0301,0.0519,0.0611,0.2012,0.38797361,0,0,NA
NC,37,North Carolina,2017,9,0,0,0,0,0,0,0,NA,52752,0.6879,0.2148,0.0288,0.0301,0.0519,0.0611,0.2012,0.38797361,0,0,NA
NC,37,North Carolina,2017,10,0,0,0,2,1,0,0,NA,52752,0.6879,0.2148,0.0288,0.0301,0.0519,0.0611,0.2012,0.38797361,0,0,NA
NC,37,North Carolina,2017,11,0,0,0,0,0,0,0,NA,52752,0.6879,0.2148,0.0288,0.0301,0.0519,0.0611,0.2012,0.38797361,0,0,NA
NC,37,North Carolina,2017,12,0,0,0,1,1,0,0,NA,52752,0.6879,0.2148,0.0288,0.0301,0.0519,0.0611,0.2012,0.38797361,0,0,NA
NC,37,North Carolina,2018,1,0,0,0,0,0,0,0,NA,53855,0.6836,0.214,0.0295,0.0315,0.0489,0.0614,0.2048,0.386528687,0,0,NA
NC,37,North Carolina,2018,2,0,0,0,0,0,0,0,NA,53855,0.6836,0.214,0.0295,0.0315,0.0489,0.0614,0.2048,0.386528687,1722,4,"NCS1, NCS2"
NC,37,North Carolina,2018,3,0,0,0,0,0,0,0,NA,53855,0.6836,0.214,0.0295,0.0315,0.0489,0.0614,0.2048,0.386528687,0,0,NA
NC,37,North Carolina,2018,4,0,0,0,0,0,0,0,NA,53855,0.6836,0.214,0.0295,0.0315,0.0489,0.0614,0.2048,0.386528687,0,0,NA
NC,37,North Carolina,2018,5,0,0,0,0,0,0,0,NA,53855,0.6836,0.214,0.0295,0.0315,0.0489,0.0614,0.2048,0.386528687,0,0,NA
NC,37,North Carolina,2018,6,0,0,0,0,0,0,0,NA,53855,0.6836,0.214,0.0295,0.0315,0.0489,0.0614,0.2048,0.386528687,0,0,NA
NC,37,North Carolina,2018,7,0,0,0,0,0,0,0,NA,53855,0.6836,0.214,0.0295,0.0315,0.0489,0.0614,0.2048,0.386528687,0,0,NA
NC,37,North Carolina,2018,8,0,0,0,1,1,0,0,NA,53855,0.6836,0.214,0.0295,0.0315,0.0489,0.0614,0.2048,0.386528687,0,0,NA
NC,37,North Carolina,2018,9,0,0,0,1,1,0,0,NA,53855,0.6836,0.214,0.0295,0.0315,0.0489,0.0614,0.2048,0.386528687,0,0,NA
NC,37,North Carolina,2018,10,1,0,1,1,1,0,0,NA,53855,0.6836,0.214,0.0295,0.0315,0.0489,0.0614,0.2048,0.386528687,0,0,NA
NC,37,North Carolina,2018,11,0,0,0,0,0,0,0,NA,53855,0.6836,0.214,0.0295,0.0315,0.0489,0.0614,0.2048,0.386528687,0,0,NA
NC,37,North Carolina,2018,12,0,0,0,0,0,0,0,NA,53855,0.6836,0.214,0.0295,0.0315,0.0489,0.0614,0.2048,0.386528687,0,0,NA
NC,37,North Carolina,2019,1,0,1,1,1,1,0,0,NA,57341,0.6812,0.2149,0.0295,0.0335,0.0449,0.0606,0.2047,0.386528687,0,0,NA
NC,37,North Carolina,2019,2,0,0,0,0,0,0,0,NA,57341,0.6812,0.2149,0.0295,0.0335,0.0449,0.0606,0.2047,0.386528687,0,0,NA
NC,37,North Carolina,2019,3,0,0,0,0,0,5000,2,NCS1,57341,0.6812,0.2149,0.0295,0.0335,0.0449,0.0606,0.2047,0.386528687,0,0,NA
NC,37,North Carolina,2019,4,0,0,0,0,0,0,0,NA,57341,0.6812,0.2149,0.0295,0.0335,0.0449,0.0606,0.2047,0.386528687,0,0,NA
NC,37,North Carolina,2019,5,0,0,0,0,0,2500,1,NCS1,57341,0.6812,0.2149,0.0295,0.0335,0.0449,0.0606,0.2047,0.386528687,0,0,NA
NC,37,North Carolina,2019,6,0,0,0,0,0,2450,1,NCS1,57341,0.6812,0.2149,0.0295,0.0335,0.0449,0.0606,0.2047,0.386528687,0,0,NA
NC,37,North Carolina,2019,7,0,0,0,0,0,1000,1,NCS1,57341,0.6812,0.2149,0.0295,0.0335,0.0449,0.0606,0.2047,0.386528687,0,0,NA
NC,37,North Carolina,2019,8,0,0,0,1,1,0,0,NA,57341,0.6812,0.2149,0.0295,0.0335,0.0449,0.0606,0.2047,0.386528687,0,0,NA
NC,37,North Carolina,2019,9,0,0,0,1,1,0,0,NA,57341,0.6812,0.2149,0.0295,0.0335,0.0449,0.0606,0.2047,0.386528687,0,0,NA
NC,37,North Carolina,2019,10,0,0,0,0,0,0,0,NA,57341,0.6812,0.2149,0.0295,0.0335,0.0449,0.0606,0.2047,0.386528687,0,0,NA
NC,37,North Carolina,2019,11,0,0,0,0,0,0,0,NA,57341,0.6812,0.2149,0.0295,0.0335,0.0449,0.0606,0.2047,0.386528687,0,0,NA
NC,37,North Carolina,2019,12,0,0,0,0,0,0,0,NA,57341,0.6812,0.2149,0.0295,0.0335,0.0449,0.0606,0.2047,0.386528687,5000,1,NCS1
NC,37,North Carolina,2020,1,0,0,0,0,0,0,0,NA,56642,0.6758,0.2135,0.0297,0.0322,0.0534,0.0626,0.2042,0.386528687,0,0,NA
NC,37,North Carolina,2020,2,0,0,0,0,0,-2450,1,NCS1,56642,0.6758,0.2135,0.0297,0.0322,0.0534,0.0626,0.2042,0.386528687,0,0,NA
NC,37,North Carolina,2020,3,0,0,0,0,0,0,0,NA,56642,0.6758,0.2135,0.0297,0.0322,0.0534,0.0626,0.2042,0.386528687,0,0,NA
NC,37,North Carolina,2020,4,0,0,0,1,1,3106,2,NCS1,56642,0.6758,0.2135,0.0297,0.0322,0.0534,0.0626,0.2042,0.386528687,0,0,NA
NC,37,North Carolina,2020,5,0,0,0,1,1,6964,28,NCS1,56642,0.6758,0.2135,0.0297,0.0322,0.0534,0.0626,0.2042,0.386528687,2500,1,NCS1
NC,37,North Carolina,2020,6,0,0,0,0,0,8404,40,NCS1,56642,0.6758,0.2135,0.0297,0.0322,0.0534,0.0626,0.2042,0.386528687,5000,1,NCS1
NC,37,North Carolina,2020,7,0,0,0,0,0,17287,46,NCS1,56642,0.6758,0.2135,0.0297,0.0322,0.0534,0.0626,0.2042,0.386528687,0,0,NA
NC,37,North Carolina,2020,8,0,0,0,0,0,29840,52,NCS1,56642,0.6758,0.2135,0.0297,0.0322,0.0534,0.0626,0.2042,0.386528687,3221755,6,NCS1
NC,37,North Carolina,2020,9,0,0,0,0,0,575571,51,NCS1,56642,0.6758,0.2135,0.0297,0.0322,0.0534,0.0626,0.2042,0.386528687,2761,2,NCS1
NC,37,North Carolina,2020,10,0,0,0,0,0,559931,42,NCS1,56642,0.6758,0.2135,0.0297,0.0322,0.0534,0.0626,0.2042,0.386528687,1352698,9,NCS1
NC,37,North Carolina,2020,11,0,2,2,2,1,186,4,NCS1,56642,0.6758,0.2135,0.0297,0.0322,0.0534,0.0626,0.2042,0.386528687,0,0,NA
NC,37,North Carolina,2020,12,0,0,0,0,0,0,0,NA,56642,0.6758,0.2135,0.0297,0.0322,0.0534,0.0626,0.2042,0.386528687,0,0,NA
NC,37,North Carolina,2021,1,0,0,0,0,0,0,0,NA,61972,0.6243,0.2008,0.0308,0.0486,0.0567,0.0616,0.2172,0.386528687,0,0,NA
NC,37,North Carolina,2021,2,0,0,0,1,1,0,0,NA,61972,0.6243,0.2008,0.0308,0.0486,0.0567,0.0616,0.2172,0.386528687,0,0,NA
NC,37,North Carolina,2021,3,0,0,0,0,0,0,0,NA,61972,0.6243,0.2008,0.0308,0.0486,0.0567,0.0616,0.2172,0.386528687,0,0,NA
NC,37,North Carolina,2021,4,0,0,0,0,0,5000,1,NCS2,61972,0.6243,0.2008,0.0308,0.0486,0.0567,0.0616,0.2172,0.386528687,0,0,NA
NC,37,North Carolina,2021,5,0,0,0,0,0,0,0,NA,61972,0.6243,0.2008,0.0308,0.0486,0.0567,0.0616,0.2172,0.386528687,0,0,NA
NC,37,North Carolina,2021,6,0,0,0,2,1,0,0,NA,61972,0.6243,0.2008,0.0308,0.0486,0.0567,0.0616,0.2172,0.386528687,0,0,NA
NC,37,North Carolina,2021,7,0,0,0,0,0,0,0,NA,61972,0.6243,0.2008,0.0308,0.0486,0.0567,0.0616,0.2172,0.386528687,0,0,NA
NC,37,North Carolina,2021,8,0,1,1,1,1,0,0,NA,61972,0.6243,0.2008,0.0308,0.0486,0.0567,0.0616,0.2172,0.386528687,0,0,NA
NC,37,North Carolina,2021,9,1,0,1,4,1,0,0,NA,61972,0.6243,0.2008,0.0308,0.0486,0.0567,0.0616,0.2172,0.386528687,0,0,NA
NC,37,North Carolina,2021,10,0,3,3,4,1,2500,1,NCS2,61972,0.6243,0.2008,0.0308,0.0486,0.0567,0.0616,0.2172,0.386528687,0,0,NA
NC,37,North Carolina,2021,11,0,0,0,1,1,0,0,NA,61972,0.6243,0.2008,0.0308,0.0486,0.0567,0.0616,0.2172,0.386528687,0,0,NA
NC,37,North Carolina,2021,12,0,2,2,3,1,0,0,NA,61972,0.6243,0.2008,0.0308,0.0486,0.0567,0.0616,0.2172,0.386528687,0,0,NA
NC,37,North Carolina,2022,1,0,0,0,0,0,0,0,NA,67481,0.6216,0.204,0.0323,0.0507,0.0368,0.065,0.2277,0.386528687,0,0,NA
NC,37,North Carolina,2022,2,0,0,0,1,1,0,0,NA,67481,0.6216,0.204,0.0323,0.0507,0.0368,0.065,0.2277,0.386528687,2500,1,NCS2
NC,37,North Carolina,2022,3,0,1,1,1,1,0,0,NA,67481,0.6216,0.204,0.0323,0.0507,0.0368,0.065,0.2277,0.386528687,0,0,NA
NC,37,North Carolina,2022,4,0,0,0,0,0,500,1,NCS2,67481,0.6216,0.204,0.0323,0.0507,0.0368,0.065,0.2277,0.386528687,3000,1,NCS2
NC,37,North Carolina,2022,5,0,0,0,0,0,417,3,NCS2,67481,0.6216,0.204,0.0323,0.0507,0.0368,0.065,0.2277,0.386528687,0,0,NA
NC,37,North Carolina,2022,6,0,0,0,0,0,5000,1,NCS2,67481,0.6216,0.204,0.0323,0.0507,0.0368,0.065,0.2277,0.386528687,0,0,NA
NC,37,North Carolina,2022,7,0,0,0,0,0,10684,6,NCS2,67481,0.6216,0.204,0.0323,0.0507,0.0368,0.065,0.2277,0.386528687,0,0,NA
NC,37,North Carolina,2022,8,0,0,0,0,0,74599,14,NCS2,67481,0.6216,0.204,0.0323,0.0507,0.0368,0.065,0.2277,0.386528687,0,0,NA
NC,37,North Carolina,2022,9,0,0,0,0,0,610481,15,NCS2,67481,0.6216,0.204,0.0323,0.0507,0.0368,0.065,0.2277,0.386528687,1000,1,NCS2
